iter	Passed	Remaining
1666	105077	210092
1667	105135	210018
1668	105185	209930
1669	105237	209843
1670	105293	209768
1671	105348	209689
1672	105415	209634
1673	105474	209563
1674	105533	209492
1675	105617	209469
1676	105669	209384
1677	105717	209292
1678	105772	209214
1679	105834	209148
1680	105892	209076
1681	105943	208989
1682	105995	208905
1683	106046	208817
1684	106104	208746
1685	106156	208661
1686	106210	208581
1687	106263	208498
1688	106314	208411
1689	106370	208334
1690	106437	208279
1691	106487	208192
1692	106538	208104
1693	106592	208025
1694	106650	207952
1695	106702	207868
1696	106766	207808
1697	106833	207752
1698	106900	207697
1699	106959	207628
1700	107037	207593
1701	107113	207556
1702	107174	207488
1703	107228	207409
1704	107284	207332
1705	107337	207251
1706	107401	207190
1707	107460	207119
1708	107515	207040
1709	107574	206971
1710	107631	206896
1711	107699	206843
1712	107773	206801
1713	107834	206734
1714	107886	206651
1715	107939	206569
1716	107991	206486
1717	108042	206400
1718	108099	206326
1719	108152	206244
1720	108210	206172
1721	108262	206088
1722	108317	206010
1723	108380	205947
1724	108455	205907
1725	108509	205827
1726	108566	205754
1727	108622	205679
1728	108685	205617
1729	108733	205525
1730	108782	205436
1731	108838	205359
1732	108891	205278
1733	108941	205191
1734	108991	205105
1735	109043	205022
1736	109104	204955
1737	109156	204872
1738	109206	204785
1739	109258	204702
1740	109307	204614
1741	109360	204533
1742	109429	204481
1743	109488	204411
1744	109538	204324
1745	109594	204249
1746	109646	204167
1747	109698	204083
1748	109747	203995
1749	109800	203915
1750	109853	203833
1751	109904	203749
1752	109956	203667
1753	110010	203587
1754	110061	203503
1755	110119	203433
1756	110169	203347
1757	110221	203264
1758	110273	203182
1759	110322	203094
1760	110383	203027
1761	110441	202955
1762	110498	202883
1763	110567	202832
1764	110620	202751
1765	110668	202662
1766	110718	202576
1767	110769	202492
1768	110820	202409
1769	110867	202317
1770	110922	202240
1771	110980	202170
1772	111027	202079
1773	111085	202007
1774	111136	201923
1775	111186	201838
1776	111240	201760
1777	111290	201675
1778	111341	201591
1779	111415	201549
1780	111467	201468
1781	111534	201412
1782	111590	201338
1783	111645	201262
1784	111698	201182
1785	111752	201105
1786	111805	201024
1787	111856	200941
1788	111907	200857
1789	111958	200775
1790	112008	200690
1791	112066	200619
1792	112120	200541
1793	112170	200455
1794	112221	200372
1795	112271	200288
1796	112323	200207
1797	112385	200144
1798	112443	200073
1799	112495	199991
1800	112546	199908
1801	112597	199825
1802	112649	199745
1803	112700	199662
1804	112750	199577
1805	112809	199508
1806	112866	199437
1807	112931	199379
1808	112986	199303
1809	113041	199228
1810	113108	199173
1811	113163	199098
1812	113215	199017
1813	113268	198937
1814	113319	198854
1815	113385	198799
1816	113454	198747
1817	113534	198717
1818	113633	198717
1819	113702	198666
1820	113752	198582
1821	113811	198514
1822	113860	198428
1823	113911	198345
1824	113962	198264
1825	114021	198195
1826	114079	198124
1827	114129	198040
1828	114179	197956
1829	114230	197874
1830	114285	197799
1831	114341	197725
1832	114416	197684
1833	114470	197607
1834	114520	197524
1835	114572	197444
1836	114623	197361
1837	114674	197280
1838	114729	197205
1839	114779	197121
1840	114829	197037
1841	114881	196957
1842	114935	196880
1843	114989	196804
1844	115042	196725
1845	115102	196659
1846	115157	196584
1847	115211	196508
1848	115268	196435
1849	115324	196362
1850	115401	196325
1851	115458	196254
1852	115510	196174
1853	115561	196093
1854	115617	196020
1855	115677	195953
1856	115742	195895
1857	115796	195820
1858	115848	195740
1859	115900	195660
1860	115955	195585
1861	116009	195509
1862	116067	195439
1863	116119	195360
1864	116172	195282
1865	116222	195198
1866	116272	195116
1867	116321	195032
1868	116389	194979
1869	116442	194901
1870	116494	194821
1871	116545	194740
1872	116596	194660
1873	116656	194594
1874	116708	194514
1875	116762	194438
1876	116817	194364
1877	116868	194283
1878	116918	194199
1879	116978	194134
1880	117034	194061
1881	117098	194001
1882	117149	193921
1883	117198	193838
1884	117250	193758
1885	117299	193674
1886	117360	193610
1887	117419	193543
1888	117471	193464
1889	117517	193375
1890	117570	193298
1891	117622	193219
1892	117672	193137
1893	117728	193064
1894	117792	193005
1895	117855	192945
1896	117907	192866
1897	117958	192786
1898	118011	192707
1899	118079	192656
1900	118142	192595
1901	118201	192528
1902	118259	192459
1903	118316	192389
1904	118428	192406
1905	118512	192380
1906	118609	192375
1907	118691	192344
1908	118758	192290
1909	118812	192214
1910	118875	192153
1911	118944	192102
1912	118992	192018
1913	119055	191957
1914	119112	191886
1915	119168	191814
1916	119220	191734
1917	119272	191656
1918	119323	191576
1919	119390	191521
1920	119449	191454
1921	119498	191372
1922	119549	191291
1923	119599	191210
1924	119651	191132
1925	119706	191057
1926	119756	190976
1927	119808	190898
1928	119859	190818
1929	119910	190739
1930	119965	190664
1931	120017	190586
1932	120072	190513
1933	120122	190431
1934	120173	190351
1935	120224	190273
1936	120280	190201
1937	120341	190137
1938	120442	190135
1939	120506	190076
1940	120559	190001
1941	120615	189928
1942	120669	189853
1943	120724	189780
1944	120778	189705
1945	120837	189638
1946	120889	189560
1947	120942	189484
1948	120998	189413
1949	121060	189351
1950	121112	189272
1951	121167	189199
1952	121224	189130
1953	121275	189050
1954	121338	188989
1955	121411	188945
1956	121464	188868
1957	121524	188803
1958	121579	188729
1959	121636	188661
1960	121750	188679
1961	121824	188635
1962	121900	188595
1963	121981	188561
1964	122094	188578
1965	122200	188583
1966	122302	188582
1967	122398	188573
1968	122473	188530
1969	122552	188494
1970	122625	188449
1971	122702	188408
1972	122779	188370
1973	122871	188352
1974	122923	188275
1975	122990	188219
1976	123060	188169
1977	123115	188096
1978	123175	188031
1979	123236	187966
1980	123292	187895
1981	123368	187853
1982	123444	187812
1983	123503	187745
1984	123560	187675
1985	123615	187601
1986	123675	187535
1987	123726	187456
1988	123782	187385
1989	123842	187319
1990	123892	187239
1991	123944	187161
1992	124038	187147
1993	124097	187079
1994	124161	187019
1995	124224	186959
1996	124297	186912
1997	124363	186857
1998	124416	186780
1999	124468	186702
2000	124521	186626
2001	124572	186547
2002	124624	186470
2003	124679	186396
2004	124730	186317
2005	124785	186245
2006	124837	186167
2007	124884	186082
2008	124936	186005
2009	124990	185930
2010	125052	185869
2011	125103	185789
2012	125153	185710
2013	125205	185632
2014	125252	185547
2015	125305	185471
2016	125374	185420
2017	125425	185341
2018	125486	185276
2019	125546	185211
2020	125607	185147
2021	125668	185084
2022	125727	185017
2023	125784	184948
2024	125835	184869
2025	125886	184791
2026	125938	184713
2027	125990	184636
2028	126053	184576
2029	126105	184498
2030	126156	184421
2031	126206	184341
2032	126258	184263
2033	126318	184198
2034	126386	184145
2035	126448	184083
2036	126501	184007
2037	126561	183943
2038	126637	183900
2039	126699	183838
2040	126751	183762
2041	126812	183697
2042	126873	183634
2043	126925	183557
2044	126977	183480
2045	127036	183413
2046	127084	183332
2047	127137	183256
2048	127190	183180
2049	127240	183102
2050	127294	183028
2051	127363	182976
2052	127417	182903
2053	127474	182833
2054	127525	182755
2055	127578	182680
2056	127630	182603
2057	127681	182525
2058	127734	182450
2059	127781	182368
2060	127835	182294
2061	127889	182220
2062	127934	182134
2063	127985	182056
2064	128041	181986
2065	128094	181910
2066	128147	181836
2067	128198	181759
2068	128249	181681
2069	128301	181605
2070	128370	181553
2071	128429	181486
2072	128480	181410
2073	128532	181333
2074	128582	181254
2075	128641	181188
2076	128710	181136
2077	128783	181089
2078	128853	181039
2079	128914	180976
2080	128974	180911
2081	129040	180854
2082	129089	180774
2083	129139	180696
2084	129191	180620
2085	129243	180543
2086	129301	180476
2087	129365	180417
2088	129420	180346
2089	129471	180268
2090	129541	180218
2091	129593	180142
2092	129645	180066
2093	129695	179988
2094	129747	179912
2095	129800	179837
2096	129852	179762
2097	129903	179685
2098	129957	179612
2099	130017	179547
2100	130070	179473
2101	130119	179393
2102	130176	179324
2103	130234	179257
2104	130292	179190
2105	130371	179152
2106	130435	179093
2107	130485	179015
2108	130536	178938
2109	130586	178860
2110	130636	178782
2111	130684	178701
2112	130738	178628
2113	130790	178553
2114	130842	178477
2115	130895	178404
2116	130943	178323
2117	130993	178245
2118	131052	178179
2119	131104	178103
2120	131173	178051
2121	131225	177976
2122	131278	177903
2123	131356	177863
2124	131407	177786
2125	131458	177709
2126	131511	177635
2127	131563	177560
2128	131616	177487
2129	131671	177416
2130	131723	177341
2131	131774	177264
2132	131828	177193
2133	131878	177115
2134	131931	177041
2135	131990	176976
2136	132053	176916
2137	132103	176838
2138	132154	176761
2139	132211	176694
2140	132278	176639
2141	132334	176569
2142	132385	176493
2143	132435	176415
2144	132487	176340
2145	132541	176269
2146	132595	176197
2147	132672	176155
2148	132728	176086
2149	132784	176016
2150	132852	175962
2151	132903	175886
2152	132959	175817
2153	133010	175741
2154	133060	175664
2155	133113	175591
2156	133166	175517
2157	133220	175445
2158	133291	175397
2159	133352	175333
2160	133414	175272
2161	133466	175197
2162	133512	175115
2163	133561	175037
2164	133614	174963
2165	133666	174889
2166	133722	174820
2167	133773	174744
2168	133830	174676
2169	133885	174606
2170	133950	174549
2171	134010	174484
2172	134067	174417
2173	134130	174356
2174	134184	174285
2175	134241	174217
2176	134301	174153
2177	134351	174076
2178	134403	174002
2179	134454	173926
2180	134504	173850
2181	134557	173777
2182	134610	173704
2183	134664	173632
2184	134713	173555
2185	134765	173481
2186	134816	173406
2187	134867	173330
2188	134928	173267
2189	134980	173194
2190	135033	173121
2191	135083	173044
2192	135133	172968
2193	135184	172893
2194	135246	172832
2195	135305	172767
2196	135356	172692
2197	135407	172617
2198	135459	172543
2199	135511	172469
2200	135562	172394
2201	135614	172320
2202	135668	172248
2203	135719	172173
2204	135771	172100
2205	135823	172026
2206	135875	171952
2207	135971	171934
2208	136022	171859
2209	136072	171784
2210	136124	171710
2211	136174	171634
2212	136231	171567
2213	136292	171504
2214	136340	171426
2215	136391	171350
2216	136441	171275
2217	136492	171199
2218	136544	171126
2219	136599	171056
2220	136649	170981
2221	136708	170916
2222	136764	170848
2223	136814	170771
2224	136866	170699
2225	136918	170624
2226	136975	170557
2227	137024	170480
2228	137072	170402
2229	137123	170328
2230	137174	170254
2231	137235	170191
2232	137297	170130
2233	137347	170055
2234	137394	169975
2235	137444	169900
2236	137493	169823
2237	137544	169749
2238	137595	169674
2239	137648	169602
2240	137712	169543
2241	137772	169481
2242	137822	169405
2243	137874	169332
2244	137927	169261
2245	137985	169194
2246	138034	169118
2247	138085	169044
2248	138136	168970
2249	138189	168897
2250	138257	168844
2251	138307	168770
2252	138360	168697
2253	138414	168627
2254	138465	168552
2255	138517	168479
2256	138570	168408
2257	138625	168339
2258	138686	168277
2259	138742	168210
2260	138819	168166
2261	138879	168104
2262	138942	168045
2263	138997	167976
2264	139060	167916
2265	139122	167855
2266	139186	167797
2267	139267	167760
2268	139343	167715
2269	139415	167667
2270	139472	167599
2271	139540	167546
2272	139611	167496
2273	139667	167429
2274	139720	167357
2275	139779	167293
2276	139835	167225
2277	139905	167174
2278	139963	167109
2279	140018	167039
2280	140077	166975
2281	140137	166912
2282	140194	166845
2283	140266	166796
2284	140329	166737
2285	140391	166676
2286	140444	166605
2287	140494	166530
2288	140551	166463
2289	140615	166405
2290	140668	166333
2291	140719	166260
2292	140773	166189
2293	140829	166122
2294	140894	166065
2295	140956	166004
2296	141009	165933
2297	141059	165858
2298	141110	165784
2299	141163	165713
2300	141224	165651
2301	141303	165611
2302	141353	165536
2303	141409	165468
2304	141460	165394
2305	141512	165322
2306	141563	165249
2307	141617	165179
2308	141667	165104
2309	141717	165030
2310	141766	164955
2311	141820	164884
2312	141872	164812
2313	141935	164752
2314	141997	164692
2315	142053	164624
2316	142109	164557
2317	142166	164490
2318	142248	164453
2319	142309	164391
2320	142370	164330
2321	142450	164290
2322	142518	164237
2323	142579	164174
2324	142628	164099
2325	142686	164033
2326	142743	163968
2327	142812	163915
2328	142866	163845
2329	142929	163786
2330	142979	163711
2331	143033	163642
2332	143087	163572
2333	143141	163502
2334	143191	163428
2335	143265	163381
2336	143317	163309
2337	143384	163254
2338	143444	163192
2339	143497	163121
2340	143550	163050
2341	143617	162995
2342	143684	162940
2343	143750	162884
2344	143817	162829
2345	143866	162754
2346	143928	162694
2347	143980	162622
2348	144032	162549
2349	144083	162476
2350	144130	162399
2351	144182	162327
2352	144248	162272
2353	144315	162217
2354	144379	162159
2355	144432	162087
2356	144489	162021
2357	144557	161967
2358	144616	161904
2359	144678	161843
2360	144736	161779
2361	144797	161716
2362	144851	161647
2363	144908	161581
2364	144961	161511
2365	145012	161438
2366	145063	161365
2367	145114	161292
2368	145166	161221
2369	145235	161168
2370	145302	161113
2371	145357	161045
2372	145408	160972
2373	145459	160900
2374	145513	160830
2375	145567	160760
2376	145615	160685
2377	145672	160619
2378	145724	160548
2379	145778	160479
2380	145843	160421
2381	145900	160355
2382	145954	160286
2383	146003	160211
2384	146056	160141
2385	146108	160069
2386	146159	159998
2387	146225	159941
2388	146280	159873
2389	146329	159798
2390	146381	159727
2391	146434	159657
2392	146489	159589
2393	146540	159516
2394	146591	159444
2395	146645	159375
2396	146704	159312
2397	146758	159243
2398	146813	159175
2399	146867	159105
2400	146931	159048
2401	146980	158974
2402	147042	158913
2403	147093	158841
2404	147144	158769
2405	147207	158709
2406	147273	158653
2407	147327	158585
2408	147391	158526
2409	147446	158458
2410	147498	158388
2411	147552	158319
2412	147605	158249
2413	147660	158180
2414	147713	158111
2415	147768	158043
2416	147834	157988
2417	147893	157924
2418	147949	157857
2419	148001	157786
2420	148054	157716
2421	148103	157642
2422	148151	157567
2423	148215	157510
2424	148267	157438
2425	148320	157368
2426	148370	157295
2427	148421	157223
2428	148472	157152
2429	148522	157079
2430	148574	157008
2431	148628	156939
2432	148678	156867
2433	148731	156797
2434	148784	156727
2435	148835	156656
2436	148890	156588
2437	148942	156518
2438	149009	156463
2439	149056	156386
2440	149103	156310
2441	149155	156240
2442	149218	156181
2443	149274	156115
2444	149327	156045
2445	149379	155974
2446	149429	155902
2447	149485	155835
2448	149538	155766
2449	149590	155695
2450	149645	155628
2451	149697	155557
2452	149751	155490
2453	149804	155421
2454	149866	155360
2455	149944	155316
2456	150001	155251
2457	150060	155188
2458	150115	155121
2459	150165	155048
2460	150238	154999
2461	150290	154929
2462	150367	154885
2463	150429	154825
2464	150482	154755
2465	150534	154685
2466	150587	154616
2467	150647	154554
2468	150705	154490
2469	150758	154420
2470	150808	154348
2471	150860	154277
2472	150915	154211
2473	150965	154138
2474	151015	154066
2475	151068	153996
2476	151122	153928
2477	151170	153854
2478	151285	153848
2479	151387	153828
2480	151464	153784
2481	151523	153721
2482	151595	153671
2483	151661	153614
2484	151727	153558
2485	151804	153514
2486	151883	153471
2487	151968	153434
2488	152031	153375
2489	152111	153333
2490	152197	153296
2491	152280	153257
2492	152350	153206
2493	152411	153145
2494	152497	153108
2495	152607	153096
2496	152712	153079
2497	152793	153038
2498	152890	153013
2499	152998	152998
2500	153089	152966
2501	153165	152920
2502	153247	152880
2503	153316	152826
2504	153388	152775
2505	153493	152758
2506	153626	152768
2507	153716	152735
2508	153808	152705
2509	153918	152692
2510	154013	152663
2511	154092	152620
2512	154195	152600
2513	154272	152554
2514	154332	152492
2515	154404	152441
2516	154483	152396
2517	154554	152345
2518	154627	152294
2519	154722	152266
2520	154797	152218
2521	154880	152178
2522	154957	152131
2523	155035	152087
2524	155119	152048
2525	155207	152011
2526	155309	151990
2527	155399	151956
2528	155560	151992
2529	155664	151972
2530	155751	151935
2531	155856	151917
2532	155964	151901
2533	156064	151876
2534	156152	151840
2535	156256	151819
2536	156344	151783
2537	156438	151753
2538	156508	151700
2539	156564	151633
2540	156622	151568
2541	156677	151500
2542	156732	151431
2543	156787	151363
2544	156843	151296
2545	156901	151231
2546	156954	151162
2547	157010	151095
2548	157065	151027
2549	157121	150959
2550	157186	150901
2551	157249	150841
2552	157307	150775
2553	157365	150711
2554	157421	150643
2555	157480	150579
2556	157534	150511
2557	157593	150446
2558	157645	150375
2559	157698	150306
2560	157751	150237
2561	157807	150170
2562	157866	150105
2563	157922	150038
2564	157978	149971
2565	158032	149903
2566	158085	149833
2567	158141	149766
2568	158214	149716
2569	158273	149651
2570	158326	149581
2571	158380	149512
2572	158434	149444
2573	158492	149379
2574	158545	149309
2575	158601	149243
2576	158657	149175
2577	158710	149106
2578	158766	149040
2579	158819	148970
2580	158880	148907
2581	158940	148845
2582	158994	148776
2583	159046	148705
2584	159099	148636
2585	159158	148572
2586	159222	148513
2587	159276	148444
2588	159330	148376
2589	159395	148317
2590	159448	148248
2591	159503	148180
2592	159558	148113
2593	159614	148046
2594	159669	147978
2595	159738	147924
2596	159793	147856
2597	159878	147816
2598	159938	147754
2599	159993	147685
2600	160049	147619
2601	160103	147551
2602	160162	147487
2603	160233	147434
2604	160286	147364
2605	160399	147350
2606	160477	147304
2607	160553	147256
2608	160619	147198
2609	160682	147138
2610	160744	147077
2611	160807	147016
2612	160889	146973
2613	160988	146946
2614	161053	146887
2615	161121	146832
2616	161203	146789
2617	161263	146726
2618	161327	146667
2619	161413	146627
2620	161489	146578
2621	161574	146538
2622	161714	146548
2623	161800	146508
2624	161895	146476
2625	162005	146458
2626	162073	146402
2627	162163	146366
2628	162250	146328
2629	162325	146277
2630	162385	146214
2631	162449	146155
2632	162505	146088
2633	162560	146020
2634	162619	145956
2635	162674	145888
2636	162729	145821
2637	162783	145752
2638	162848	145693
2639	162915	145636
2640	162972	145570
2641	163023	145499
2642	163084	145437
2643	163154	145382
2644	163222	145326
2645	163285	145265
2646	163347	145204
2647	163412	145145
2648	163466	145077
2649	163517	145006
2650	163569	144935
2651	163621	144865
2652	163672	144793
2653	163722	144722
2654	163772	144650
2655	163826	144581
2656	163886	144518
2657	163939	144449
2658	163992	144380
2659	164043	144309
2660	164097	144240
2661	164155	144175
2662	164218	144114
2663	164273	144047
2664	164324	143976
2665	164377	143907
2666	164431	143839
2667	164489	143774
2668	164547	143709
2669	164613	143651
2670	164675	143590
2671	164729	143521
2672	164778	143449
2673	164828	143377
2674	164889	143314
2675	164945	143248
2676	164998	143179
2677	165051	143110
2678	165102	143039
2679	165164	142977
2680	165227	142917
2681	165278	142846
2682	165329	142776
2683	165382	142706
2684	165433	142636
2685	165493	142573
2686	165554	142511
2687	165612	142446
2688	165673	142384
2689	165730	142318
2690	165784	142250
2691	165836	142180
2692	165895	142117
2693	165953	142052
2694	166005	141982
2695	166063	141917
2696	166122	141853
2697	166196	141803
2698	166258	141741
2699	166319	141679
2700	166375	141613
2701	166427	141543
2702	166478	141473
2703	166528	141401
2704	166583	141334
2705	166638	141266
2706	166689	141196
2707	166741	141126
2708	166791	141055
2709	166851	140992
2710	166900	140920
2711	166954	140852
2712	167007	140783
2713	167061	140715
2714	167111	140644
2715	167181	140589
2716	167241	140527
2717	167293	140457
2718	167341	140384
2719	167397	140318
2720	167448	140248
2721	167503	140181
2722	167550	140107
2723	167604	140039
2724	167656	139970
2725	167712	139903
2726	167774	139842
2727	167829	139775
2728	167886	139710
2729	167937	139640
2730	167989	139571
2731	168039	139499
2732	168088	139427
2733	168148	139365
2734	168208	139302
2735	168258	139231
2736	168308	139160
2737	168358	139089
2738	168409	139019
2739	168461	138949
2740	168512	138880
2741	168566	138811
2742	168617	138741
2743	168668	138671
2744	168717	138600
2745	168766	138528
2746	168820	138460
2747	168885	138402
2748	168938	138333
2749	168990	138264
2750	169044	138197
2751	169095	138127
2752	169155	138064
2753	169215	138002
2754	169269	137934
2755	169319	137863
2756	169368	137792
2757	169418	137721
2758	169469	137651
2759	169524	137584
2760	169576	137516
2761	169629	137448
2762	169679	137376
2763	169730	137307
2764	169782	137237
2765	169856	137186
2766	169922	137129
2767	169989	137072
2768	170049	137009
2769	170100	136939
2770	170177	136891
2771	170235	136827
2772	170288	136758
2773	170339	136689
2774	170393	136621
2775	170444	136552
2776	170495	136482
2777	170558	136421
2778	170639	136376
2779	170701	136315
2780	170763	136254
2781	170821	136190
2782	170876	136124
2783	170931	136057
2784	170981	135986
2785	171034	135918
2786	171088	135851
2787	171159	135797
2788	171218	135734
2789	171294	135684
2790	171353	135621
2791	171409	135555
2792	171479	135501
2793	171540	135439
2794	171601	135377
2795	171681	135330
2796	171792	135308
2797	171910	135292
2798	171997	135250
2799	172073	135200
2800	172152	135153
2801	172221	135097
2802	172283	135036
2803	172335	134967
2804	172387	134898
2805	172441	134831
2806	172491	134760
2807	172545	134693
2808	172598	134625
2809	172650	134557
2810	172709	134493
2811	172773	134433
2812	172843	134379
2813	172902	134316
2814	172959	134250
2815	173011	134182
2816	173064	134113
2817	173116	134045
2818	173182	133987
2819	173235	133919
2820	173287	133851
2821	173342	133784
2822	173392	133714
2823	173447	133647
2824	173497	133577
2825	173550	133509
2826	173603	133441
2827	173654	133372
2828	173702	133300
2829	173780	133251
2830	173869	133212
2831	173951	133166
2832	174029	133117
2833	174084	133051
2834	174149	132992
2835	174205	132927
2836	174258	132858
2837	174310	132790
2838	174369	132727
2839	174430	132665
2840	174502	132612
2841	174569	132554
2842	174622	132487
2843	174675	132419
2844	174728	132351
2845	174789	132289
2846	174857	132233
2847	174917	132171
2848	174976	132107
2849	175023	132035
2850	175074	131965
2851	175131	131901
2852	175190	131837
2853	175240	131768
2854	175295	131702
2855	175347	131633
2856	175400	131565
2857	175451	131496
2858	175503	131428
2859	175556	131360
2860	175609	131292
2861	175660	131223
2862	175712	131155
2863	175764	131087
2864	175834	131031
2865	175938	131002
2866	176062	130987
2867	176166	130958
2868	176240	130905
2869	176292	130837
2870	176343	130768
2871	176404	130706
2872	176466	130645
2873	176528	130584
2874	176589	130522
2875	176648	130459
2876	176720	130406
2877	176781	130344
2878	176849	130287
2879	176915	130229
2880	176976	130168
2881	177030	130100
2882	177081	130031
2883	177147	129974
2884	177202	129907
2885	177252	129837
2886	177303	129768
2887	177354	129699
2888	177415	129637
2889	177480	129579
2890	177546	129521
2891	177604	129457
2892	177657	129389
2893	177711	129322
2894	177762	129253
2895	177822	129191
2896	177873	129122
2897	177926	129054
2898	177976	128985
2899	178028	128916
2900	178078	128847
2901	178145	128790
2902	178198	128723
2903	178251	128655
2904	178304	128588
2905	178355	128518
2906	178406	128449
2907	178460	128383
2908	178513	128316
2909	178563	128246
2910	178616	128179
2911	178673	128114
2912	178728	128049
2913	178779	127980
2914	178837	127916
2915	178891	127849
2916	178943	127781
2917	178997	127715
2918	179054	127651
2919	179117	127590
2920	179179	127529
2921	179230	127461
2922	179282	127393
2923	179334	127324
2924	179386	127256
2925	179436	127187
2926	179485	127117
2927	179537	127050
2928	179589	126982
2929	179638	126912
2930	179692	126845
2931	179743	126776
2932	179797	126710
2933	179854	126645
2934	179907	126578
2935	179959	126510
2936	180010	126442
2937	180062	126375
2938	180127	126316
2939	180186	126253
2940	180236	126184
2941	180291	126117
2942	180343	126050
2943	180395	125982
2944	180449	125916
2945	180501	125848
2946	180556	125783
2947	180609	125715
2948	180661	125648
2949	180712	125580
2950	180764	125512
2951	180826	125451
2952	180894	125394
2953	180953	125332
2954	181008	125266
2955	181060	125198
2956	181142	125152
2957	181200	125088
2958	181252	125020
2959	181306	124954
2960	181361	124888
2961	181414	124821
2962	181464	124753
2963	181517	124685
2964	181571	124619
2965	181626	124554
2966	181684	124490
2967	181735	124422
2968	181795	124360
2969	181852	124296
2970	181908	124231
2971	181974	124173
2972	182031	124109
2973	182117	124065
2974	182190	124011
2975	182255	123953
2976	182313	123890
2977	182374	123828
2978	182431	123764
2979	182486	123698
2980	182539	123632
2981	182589	123563
2982	182639	123494
2983	182691	123426
2984	182746	123361
2985	182804	123298
2986	182855	123229
2987	182907	123162
2988	182959	123095
2989	183011	123027
2990	183074	122967
2991	183132	122904
2992	183184	122836
2993	183235	122769
2994	183285	122700
2995	183336	122632
2996	183387	122564
2997	183438	122496
2998	183486	122426
2999	183537	122358
3000	183594	122294
3001	183644	122225
3002	183696	122158
3003	183755	122096
3004	183809	122029
3005	183861	121962
3006	183914	121896
3007	183966	121828
3008	184030	121769
3009	184086	121705
3010	184136	121636
3011	184190	121570
3012	184241	121502
3013	184294	121436
3014	184344	121367
3015	184398	121301
3016	184455	121238
3017	184511	121173
3018	184563	121106
3019	184616	121039
3020	184667	120972
3021	184727	120910
3022	184776	120841
3023	184834	120777
3024	184894	120716
3025	184953	120653
3026	185023	120598
3027	185084	120537
3028	185131	120467
3029	185183	120399
3030	185233	120331
3031	185288	120266
3032	185342	120200
3033	185394	120133
3034	185447	120067
3035	185498	119999
3036	185559	119938
3037	185623	119879
3038	185680	119815
3039	185749	119759
3040	185802	119692
3041	185855	119627
3042	185909	119561
3043	185960	119493
3044	186015	119428
3045	186079	119369
3046	186123	119297
3047	186174	119229
3048	186225	119162
3049	186277	119095
3050	186330	119029
3051	186381	118961
3052	186441	118900
3053	186496	118834
3054	186546	118767
3055	186599	118700
3056	186651	118633
3057	186709	118570
3058	186760	118503
3059	186812	118436
3060	186866	118370
3061	186917	118303
3062	186968	118236
3063	187044	118184
3064	187109	118126
3065	187165	118062
3066	187224	117999
3067	187279	117934
3068	187332	117868
3069	187390	117805
3070	187451	117744
3071	187501	117676
3072	187563	117616
3073	187613	117548
3074	187663	117480
3075	187722	117418
3076	187771	117349
3077	187825	117283
3078	187875	117216
3079	187926	117148
3080	187980	117083
3081	188048	117027
3082	188100	116960
3083	188148	116891
3084	188200	116824
3085	188252	116757
3086	188303	116690
3087	188354	116623
3088	188405	116556
3089	188457	116490
3090	188507	116421
3091	188560	116356
3092	188617	116292
3093	188669	116226
3094	188730	116165
3095	188781	116098
3096	188831	116030
3097	188896	115972
3098	188953	115908
3099	189032	115858
3100	189096	115799
3101	189150	115734
3102	189202	115667
3103	189254	115601
3104	189304	115533
3105	189355	115466
3106	189405	115398
3107	189478	115345
3108	189530	115278
3109	189581	115211
3110	189644	115152
3111	189703	115090
3112	189755	115023
3113	189807	114956
3114	189859	114890
3115	189909	114823
3116	189960	114756
3117	190027	114698
3118	190082	114634
3119	190135	114568
3120	190188	114502
3121	190238	114435
3122	190290	114369
3123	190341	114302
3124	190392	114235
3125	190442	114168
3126	190495	114102
3127	190556	114041
3128	190608	113975
3129	190662	113910
3130	190721	113848
3131	190771	113780
3132	190822	113714
3133	190873	113647
3134	190924	113580
3135	190980	113516
3136	191057	113465
3137	191111	113400
3138	191165	113335
3139	191221	113271
3140	191275	113206
3141	191326	113139
3142	191376	113072
3143	191423	113003
3144	191475	112937
3145	191527	112870
3146	191592	112812
3147	191651	112750
3148	191736	112704
3149	191792	112639
3150	191859	112582
3151	191924	112524
3152	191992	112467
3153	192071	112417
3154	192128	112354
3155	192191	112294
3156	192252	112233
3157	192316	112174
3158	192411	112133
3159	192482	112078
3160	192543	112017
3161	192606	111958
3162	192669	111898
3163	192753	111850
3164	192820	111793
3165	192873	111728
3166	192929	111664
3167	192993	111604
3168	193054	111543
3169	193106	111477
3170	193158	111411
3171	193218	111350
3172	193281	111290
3173	193339	111227
3174	193401	111167
3175	193455	111103
3176	193507	111036
3177	193563	110973
3178	193616	110907
3179	193666	110840
3180	193724	110778
3181	193777	110712
3182	193829	110646
3183	193882	110581
3184	193935	110515
3185	193996	110455
3186	194066	110399
3187	194123	110336
3188	194177	110271
3189	194230	110205
3190	194280	110139
3191	194331	110072
3192	194381	110005
3193	194433	109939
3194	194484	109873
3195	194533	109805
3196	194585	109739
3197	194635	109672
3198	194694	109610
3199	194747	109545
3200	194799	109479
3201	194854	109415
3202	194907	109350
3203	194959	109284
3204	195029	109228
3205	195081	109162
3206	195131	109096
3207	195183	109030
3208	195235	108964
3209	195284	108897
3210	195337	108831
3211	195389	108765
3212	195442	108700
3213	195494	108635
3214	195550	108571
3215	195595	108501
3216	195691	108460
3217	195741	108393
3218	195788	108325
3219	195839	108258
