iter	RMSE
2928	0.1742106388
2929	0.1742035597
2930	0.1741989519
2931	0.1741892508
2932	0.1741823437
2933	0.1741778407
2934	0.1741689571
2935	0.1741642409
2936	0.1741483334
2937	0.1741453735
2938	0.1741440747
2939	0.1741352203
2940	0.1741287333
2941	0.174123084
2942	0.1741189331
2943	0.174118181
2944	0.1741118674
2945	0.1741063124
2946	0.1741021971
2947	0.1740940863
2948	0.1740930881
2949	0.1740893396
2950	0.1740816096
2951	0.1740778767
2952	0.1740748111
2953	0.1740706838
2954	0.1740628593
2955	0.1740523232
2956	0.1740457048
2957	0.1740386766
2958	0.1740346551
2959	0.1740257291
2960	0.1740190364
2961	0.1740086952
2962	0.1739935694
2963	0.1739915293
2964	0.1739852252
2965	0.1739843418
2966	0.1739828737
2967	0.1739807626
2968	0.173976026
2969	0.1739732362
2970	0.1739687432
2971	0.1739623445
2972	0.1739529264
2973	0.1739440255
2974	0.1739383786
2975	0.1739321212
2976	0.173924583
2977	0.173918182
2978	0.1739122097
2979	0.1739065135
2980	0.1739049055
2981	0.173903678
2982	0.1738986793
2983	0.1738877453
2984	0.1738827299
2985	0.1738706067
2986	0.1738649303
2987	0.1738582484
2988	0.1738542805
2989	0.1738467149
2990	0.17384186
2991	0.1738345103
2992	0.1738246367
2993	0.1738176111
2994	0.1738126395
2995	0.1738073119
2996	0.1738006258
2997	0.1737965939
2998	0.1737909994
2999	0.1737785781
3000	0.1737692338
3001	0.1737632105
3002	0.1737596736
3003	0.1737491057
3004	0.1737484072
3005	0.1737368151
3006	0.1737317992
3007	0.1737292327
3008	0.1737245743
3009	0.1737217698
3010	0.1737138859
3011	0.1737049188
3012	0.1737037812
3013	0.1737028194
3014	0.1736972377
3015	0.1736884105
3016	0.1736868573
3017	0.173679763
3018	0.1736701794
3019	0.1736639562
3020	0.1736579383
3021	0.1736570096
3022	0.1736530513
3023	0.1736455977
3024	0.1736388255
3025	0.1736345312
3026	0.1736255804
3027	0.1736109328
3028	0.1736052151
3029	0.1736019648
3030	0.1735909702
3031	0.1735840269
3032	0.1735821867
3033	0.1735791111
3034	0.173574912
3035	0.1735700189
3036	0.1735584347
3037	0.1735464243
3038	0.1735414869
3039	0.1735345981
3040	0.1735308981
3041	0.173526088
3042	0.1735135643
3043	0.1735077536
3044	0.1735019339
3045	0.1734959259
3046	0.1734885644
3047	0.1734808677
3048	0.1734746712
3049	0.1734620277
3050	0.1734587604
3051	0.1734537038
3052	0.1734443253
3053	0.1734422491
3054	0.1734373581
3055	0.1734234801
3056	0.1734226694
3057	0.1734124477
3058	0.1734033342
3059	0.1733943791
3060	0.1733875299
3061	0.1733782675
3062	0.1733738281
3063	0.1733726757
3064	0.173361116
3065	0.1733525199
3066	0.1733406467
3067	0.173338213
3068	0.1733258575
3069	0.173320448
3070	0.1733143825
3071	0.1733112918
3072	0.1733036309
3073	0.1733026661
3074	0.1732902222
3075	0.1732854642
3076	0.1732779199
3077	0.1732722843
3078	0.173267487
3079	0.1732666676
3080	0.1732621961
3081	0.1732577056
3082	0.1732542268
3083	0.1732440419
3084	0.1732335589
3085	0.1732259787
3086	0.1732108125
3087	0.1732080635
3088	0.1732029457
3089	0.1731973051
3090	0.1731900451
3091	0.1731846091
3092	0.1731776319
3093	0.1731701361
3094	0.1731651604
3095	0.1731609517
3096	0.1731510497
3097	0.1731468738
3098	0.1731381825
3099	0.1731358894
3100	0.173121608
3101	0.1731198947
3102	0.1731192175
3103	0.17311346
3104	0.1731025103
3105	0.1731013612
3106	0.1730981576
3107	0.1730964134
3108	0.1730906569
3109	0.1730843458
3110	0.1730797751
3111	0.1730735259
3112	0.173061777
3113	0.1730589368
3114	0.1730507354
3115	0.1730500869
3116	0.1730456167
3117	0.1730416748
3118	0.1730384642
3119	0.1730307241
3120	0.1730239935
3121	0.1730202214
3122	0.1730151601
3123	0.1730124851
3124	0.1730064982
3125	0.1729985253
3126	0.1729940084
3127	0.1729866577
3128	0.1729797538
3129	0.1729754133
3130	0.1729694732
3131	0.1729593856
3132	0.1729485169
3133	0.1729408832
3134	0.1729352602
3135	0.1729264776
3136	0.1729167763
3137	0.1729135188
3138	0.1729121316
3139	0.172902923
3140	0.1728922285
3141	0.1728856988
3142	0.1728795595
3143	0.1728713493
3144	0.172865815
3145	0.1728581485
3146	0.1728559692
3147	0.1728504829
3148	0.1728476929
3149	0.1728447745
3150	0.1728397188
3151	0.172832193
3152	0.1728240365
3153	0.1728165133
3154	0.1728151296
3155	0.1728137689
3156	0.1728054349
3157	0.1728002714
3158	0.1727895603
3159	0.1727835296
3160	0.1727810604
3161	0.1727726364
3162	0.1727702152
3163	0.1727605641
3164	0.1727530386
3165	0.1727441665
3166	0.1727409706
3167	0.1727360599
3168	0.1727299154
3169	0.1727235852
3170	0.1727115723
3171	0.1727102869
3172	0.1727054602
3173	0.1727028874
3174	0.1726920861
3175	0.1726865659
3176	0.1726768446
3177	0.172664903
3178	0.1726629531
3179	0.1726605107
3180	0.1726553613
3181	0.1726494505
3182	0.1726454749
3183	0.1726382658
3184	0.1726311436
3185	0.1726284928
3186	0.1726253965
3187	0.1726192148
3188	0.1726146507
3189	0.1726084059
3190	0.1726025066
3191	0.1725930903
3192	0.1725839867
3193	0.1725809402
3194	0.1725748601
3195	0.172571625
3196	0.1725667797
3197	0.1725544911
3198	0.1725531972
3199	0.1725474857
3200	0.172544601
3201	0.1725367108
3202	0.1725358478
3203	0.1725313241
3204	0.172526554
3205	0.1725179954
3206	0.1725135547
3207	0.1725033566
3208	0.1724942891
3209	0.1724833347
3210	0.1724706381
3211	0.1724588066
3212	0.1724568451
3213	0.1724481803
3214	0.1724389761
3215	0.1724300597
3216	0.17242601
3217	0.172420833
3218	0.172412437
3219	0.1724116596
3220	0.1724035853
3221	0.1723997861
3222	0.1723919429
3223	0.1723870587
3224	0.1723843597
3225	0.1723785284
3226	0.1723760723
3227	0.1723692243
3228	0.1723639065
3229	0.1723515004
3230	0.1723501946
3231	0.1723409661
3232	0.1723320986
3233	0.1723279605
3234	0.1723216415
3235	0.1723187232
3236	0.1723139129
3237	0.1723041437
3238	0.1722951056
3239	0.1722873513
3240	0.1722822784
3241	0.1722797713
3242	0.1722737782
3243	0.1722668848
3244	0.1722574744
3245	0.172245157
3246	0.1722445797
3247	0.1722404913
3248	0.1722305531
3249	0.1722215205
3250	0.1722201409
3251	0.172211838
3252	0.172210905
3253	0.1722063773
3254	0.1722016777
3255	0.1721998139
3256	0.1721979388
3257	0.1721938021
3258	0.1721904188
3259	0.1721867087
3260	0.1721785246
3261	0.1721779861
3262	0.1721717
3263	0.1721657591
3264	0.1721554247
3265	0.172150009
3266	0.1721422864
3267	0.1721320943
3268	0.1721233944
3269	0.1721176823
3270	0.1721071382
3271	0.1721056971
3272	0.1721044846
3273	0.172103255
3274	0.1720966597
3275	0.17208216
3276	0.1720742293
3277	0.1720687851
3278	0.1720639398
3279	0.1720584864
3280	0.1720503357
3281	0.1720491832
3282	0.1720425385
3283	0.1720334196
3284	0.1720327958
3285	0.1720263501
3286	0.1720235418
3287	0.1720220833
3288	0.1720170963
3289	0.1720115519
3290	0.1720086833
3291	0.1720040128
3292	0.1719892024
3293	0.1719885886
3294	0.1719804281
3295	0.1719763482
3296	0.1719706178
3297	0.1719603967
3298	0.1719553092
3299	0.1719507194
3300	0.1719451535
3301	0.1719392316
3302	0.1719384507
3303	0.1719329
3304	0.171927136
3305	0.1719258739
3306	0.1719206207
3307	0.171915498
3308	0.1719094703
3309	0.1719046943
3310	0.1718985446
3311	0.1718917034
3312	0.1718842018
3313	0.171877424
3314	0.1718730846
3315	0.1718703575
3316	0.1718671553
3317	0.17186534
3318	0.1718561805
3319	0.1718550843
3320	0.1718509079
3321	0.171848087
3322	0.1718460112
3323	0.171841496
3324	0.171835249
3325	0.1718229033
3326	0.1718168321
3327	0.1718136353
3328	0.1718096171
3329	0.1718088526
3330	0.1717914438
3331	0.1717875361
3332	0.171783773
3333	0.171778664
3334	0.1717666052
3335	0.1717616542
3336	0.1717578992
3337	0.1717504969
3338	0.1717432267
3339	0.1717328803
3340	0.1717270127
3341	0.1717233393
3342	0.1717195123
3343	0.1717147479
3344	0.1717075831
3345	0.1717013251
3346	0.1716978673
3347	0.1716886883
3348	0.1716864757
3349	0.1716823297
3350	0.1716750017
3351	0.1716665228
3352	0.1716618057
3353	0.1716557144
3354	0.1716449261
3355	0.1716375132
3356	0.1716309396
3357	0.1716238101
3358	0.1716129126
3359	0.1716109
3360	0.1716083235
3361	0.1715968609
3362	0.1715884112
3363	0.1715778951
3364	0.1715769078
3365	0.1715712851
3366	0.1715666029
3367	0.1715621621
3368	0.17155889
3369	0.1715558612
3370	0.171544343
3371	0.1715401918
3372	0.1715359388
3373	0.1715333859
3374	0.1715256598
3375	0.1715233754
3376	0.1715195735
3377	0.1715102208
3378	0.1715064177
3379	0.171502524
3380	0.1714906555
3381	0.1714830047
3382	0.17147776
3383	0.1714726339
3384	0.1714705082
3385	0.1714678469
3386	0.1714633036
3387	0.1714564384
3388	0.1714524117
3389	0.1714452373
3390	0.1714361107
3391	0.171432123
3392	0.1714284157
3393	0.1714258071
3394	0.1714220735
3395	0.171418312
3396	0.1714148474
3397	0.1714084521
3398	0.1714029041
3399	0.1713971054
3400	0.171396528
3401	0.1713926001
3402	0.1713880513
3403	0.1713776018
3404	0.1713736163
3405	0.1713615314
3406	0.1713562746
3407	0.1713539751
3408	0.1713495729
3409	0.1713486442
3410	0.1713391368
3411	0.1713318133
3412	0.1713286238
3413	0.1713252674
3414	0.1713242348
3415	0.1713197291
3416	0.1713156786
3417	0.171308489
3418	0.1713008443
3419	0.1712962585
3420	0.1712899302
3421	0.1712815838
3422	0.1712711786
3423	0.1712706544
3424	0.1712696081
3425	0.1712683873
3426	0.1712622854
3427	0.1712601429
3428	0.171259572
3429	0.1712545995
3430	0.1712504708
3431	0.1712465416
3432	0.1712439461
3433	0.1712343923
3434	0.1712283162
3435	0.1712223725
3436	0.1712128395
3437	0.1712086836
3438	0.17120284
3439	0.1711969774
3440	0.1711866377
3441	0.1711744649
3442	0.1711708052
3443	0.1711645355
3444	0.1711599223
3445	0.1711552624
3446	0.1711536795
3447	0.1711490989
3448	0.1711482608
3449	0.1711429159
3450	0.1711369781
3451	0.1711308788
3452	0.1711201007
3453	0.17111429
3454	0.1711027428
3455	0.1710927614
3456	0.1710899033
3457	0.1710833755
3458	0.1710754647
3459	0.1710690171
3460	0.1710608921
3461	0.1710518454
3462	0.1710478141
3463	0.1710425332
3464	0.1710359364
3465	0.1710291662
3466	0.1710159131
3467	0.171015094
3468	0.1710126843
3469	0.1710091703
3470	0.1709955648
3471	0.1709908979
3472	0.1709879399
3473	0.1709843938
3474	0.1709800166
3475	0.1709756726
3476	0.1709712606
3477	0.1709656745
3478	0.170963001
3479	0.1709596079
3480	0.1709558899
3481	0.1709514967
3482	0.1709461918
3483	0.170940041
3484	0.1709372494
3485	0.1709325807
3486	0.1709272745
3487	0.1709265831
3488	0.1709222916
3489	0.1709176229
3490	0.1709127384
3491	0.1709082481
3492	0.1708969338
3493	0.1708900979
3494	0.1708867032
3495	0.1708794083
3496	0.170875483
3497	0.1708710203
3498	0.1708597402
3499	0.1708572509
3500	0.1708539086
3501	0.1708419248
3502	0.1708382512
3503	0.1708348918
3504	0.1708267154
3505	0.1708201661
3506	0.1708147808
3507	0.1708141053
3508	0.1708023819
3509	0.1708010666
3510	0.1707942442
3511	0.1707857744
3512	0.1707824432
3513	0.1707771284
3514	0.1707709008
3515	0.170765363
3516	0.1707613042
3517	0.1707550091
3518	0.1707521309
3519	0.1707515708
3520	0.1707441381
3521	0.1707337215
3522	0.170724562
3523	0.170717937
3524	0.1707130914
3525	0.1707122855
3526	0.170706676
3527	0.1707009968
3528	0.1707004601
3529	0.1706937953
3530	0.1706930301
3531	0.1706874906
3532	0.1706831271
3533	0.1706782878
3534	0.1706761021
3535	0.1706706326
3536	0.1706694715
3537	0.1706631808
3538	0.1706518056
3539	0.1706446855
3540	0.170638607
3541	0.1706321256
3542	0.1706282685
3543	0.1706245565
3544	0.1706229004
3545	0.1706184237
3546	0.1706148332
3547	0.1706078812
3548	0.1706020073
3549	0.1705972962
3550	0.1705955952
3551	0.1705941537
3552	0.1705876431
3553	0.1705847757
3554	0.1705822937
3555	0.1705756603
3556	0.1705682376
3557	0.1705642307
3558	0.1705613645
3559	0.1705512984
3560	0.1705485377
3561	0.1705435249
3562	0.1705351249
3563	0.1705284463
3564	0.1705256581
3565	0.1705236739
3566	0.1705190513
3567	0.1705134946
3568	0.1705086643
3569	0.1705061215
3570	0.170499331
3571	0.1704962002
3572	0.1704909504
3573	0.1704840147
3574	0.1704817161
3575	0.1704783184
3576	0.1704730622
3577	0.1704719869
3578	0.1704617184
3579	0.1704608725
3580	0.1704531059
3581	0.1704465829
3582	0.1704406613
3583	0.1704345372
3584	0.170426431
3585	0.1704243769
3586	0.1704196001
3587	0.1704171759
3588	0.1704119205
3589	0.1704089913
3590	0.1704020852
3591	0.1704015505
3592	0.170396027
3593	0.1703920147
3594	0.1703882502
3595	0.1703835861
3596	0.170375027
3597	0.1703704
3598	0.1703639185
3599	0.1703545633
3600	0.1703463836
3601	0.1703428201
3602	0.170335385
3603	0.1703325539
3604	0.1703304242
3605	0.1703287079
3606	0.1703271273
3607	0.170326333
3608	0.170321555
3609	0.1703142611
3610	0.170302192
3611	0.1703009509
3612	0.1702960879
3613	0.1702901488
3614	0.1702810646
3615	0.1702738899
3616	0.1702689875
3617	0.1702653903
3618	0.1702648697
3619	0.1702613364
3620	0.1702527274
3621	0.1702500061
3622	0.1702417753
3623	0.1702369259
3624	0.1702284672
3625	0.1702275422
3626	0.1702199697
3627	0.1702166231
3628	0.1702158386
3629	0.170211532
3630	0.1702062409
3631	0.1701981755
3632	0.1701915281
3633	0.1701873693
3634	0.1701818674
3635	0.1701789596
3636	0.1701679167
3637	0.1701574957
3638	0.1701494373
3639	0.1701452501
3640	0.1701398815
3641	0.1701356551
3642	0.1701347473
3643	0.1701323665
3644	0.1701287013
3645	0.1701181804
3646	0.170114034
3647	0.17011241
3648	0.170104137
3649	0.1700975474
3650	0.1700922389
3651	0.1700827165
3652	0.1700797248
3653	0.1700735809
3654	0.1700693265
3655	0.1700641154
3656	0.1700635486
3657	0.17005442
3658	0.1700511471
3659	0.1700478271
3660	0.1700442342
3661	0.1700413489
3662	0.170037292
3663	0.1700287037
3664	0.170023775
3665	0.170019538
3666	0.1700139756
3667	0.1700117669
3668	0.1700065029
3669	0.1700056988
3670	0.1699931019
3671	0.1699897794
3672	0.1699828502
3673	0.1699795745
3674	0.1699761706
3675	0.1699738782
3676	0.1699726069
3677	0.1699687889
3678	0.1699582031
3679	0.1699529938
3680	0.1699462595
3681	0.1699366523
3682	0.1699309899
3683	0.169926404
3684	0.1699230912
3685	0.1699224123
3686	0.1699155596
3687	0.1699069285
3688	0.1698940325
3689	0.1698916555
3690	0.1698867988
3691	0.169882824
3692	0.1698770562
3693	0.1698697919
3694	0.1698624643
3695	0.169856004
3696	0.1698540156
3697	0.1698524954
3698	0.1698481044
3699	0.169838714
3700	0.1698325017
3701	0.1698280943
3702	0.1698207519
3703	0.169813082
3704	0.1698056314
3705	0.1698033986
3706	0.1697998157
3707	0.1697989035
3708	0.1697914059
3709	0.1697890899
3710	0.1697836498
3711	0.1697781561
3712	0.1697768675
3713	0.1697664362
3714	0.1697634956
3715	0.1697599339
3716	0.1697563395
3717	0.1697417258
3718	0.1697390907
3719	0.1697330825
3720	0.1697271072
3721	0.169723201
3722	0.1697205601
3723	0.1697173111
3724	0.1697125834
3725	0.1697054527
3726	0.1696978751
3727	0.1696915545
3728	0.1696860924
3729	0.1696816857
3730	0.1696796537
3731	0.1696788174
3732	0.1696729604
3733	0.169670602
3734	0.1696692296
3735	0.1696594218
3736	0.1696553741
3737	0.1696540117
3738	0.1696437695
3739	0.1696403658
3740	0.1696358664
3741	0.1696309835
3742	0.1696221143
3743	0.169618346
3744	0.1696115102
3745	0.169609754
3746	0.1696017799
3747	0.1696001547
3748	0.1695975274
3749	0.1695955238
3750	0.1695913432
3751	0.1695867418
3752	0.1695825215
3753	0.1695776251
3754	0.1695768693
3755	0.1695709734
3756	0.1695603118
3757	0.1695538837
3758	0.1695479974
3759	0.1695475151
3760	0.1695380955
3761	0.1695345986
3762	0.1695256053
3763	0.1695203109
3764	0.1695170009
3765	0.1695093253
3766	0.1695057493
3767	0.1694978909
3768	0.1694921045
3769	0.1694876893
3770	0.1694780299
3771	0.1694720705
3772	0.1694647356
3773	0.1694635527
3774	0.1694594037
3775	0.169453941
3776	0.169441516
3777	0.169434107
3778	0.1694290598
3779	0.1694231628
3780	0.1694188981
3781	0.1694117083
3782	0.1694073767
3783	0.1693991363
3784	0.1693921822
3785	0.1693877239
3786	0.1693839814
3787	0.1693783296
3788	0.1693755694
3789	0.1693669106
3790	0.1693641034
3791	0.1693555056
3792	0.1693506601
3793	0.1693477315
3794	0.169342275
3795	0.1693347781
3796	0.1693342999
3797	0.1693241651
3798	0.1693176145
3799	0.1693028983
3800	0.1692977376
3801	0.1692948267
3802	0.1692864043
3803	0.1692826466
3804	0.1692781875
3805	0.1692736642
3806	0.1692637398
3807	0.1692567033
3808	0.1692530441
3809	0.1692458961
3810	0.1692418016
3811	0.1692355695
3812	0.1692291425
3813	0.1692242713
3814	0.169219896
3815	0.1692188577
3816	0.1692137819
3817	0.1692117863
3818	0.1692110375
3819	0.169208842
3820	0.1692022633
3821	0.1691896241
3822	0.1691845977
3823	0.1691801024
3824	0.1691742691
3825	0.1691731625
3826	0.1691710388
3827	0.1691658013
3828	0.1691585163
3829	0.1691554628
3830	0.1691530486
3831	0.1691488776
3832	0.169137698
3833	0.169130812
3834	0.1691181711
3835	0.169115061
3836	0.1691143951
3837	0.1691086689
3838	0.1691048498
3839	0.1690983859
3840	0.1690935572
3841	0.1690865627
3842	0.1690804822
3843	0.1690782591
3844	0.1690753147
3845	0.1690639337
3846	0.169063394
3847	0.169062419
3848	0.1690581415
3849	0.1690508587
3850	0.1690469679
3851	0.1690396869
3852	0.1690351735
3853	0.1690314078
3854	0.1690267438
3855	0.1690222024
3856	0.1690178919
3857	0.1690172429
3858	0.1690126737
3859	0.169011379
3860	0.1690040065
3861	0.1690024402
3862	0.1689986536
3863	0.1689934846
3864	0.1689926199
3865	0.1689867111
3866	0.1689816564
3867	0.1689707242
3868	0.1689666593
3869	0.1689639585
3870	0.1689568713
3871	0.1689507916
3872	0.1689501456
3873	0.1689485961
3874	0.1689457348
3875	0.1689383362
3876	0.1689342119
3877	0.1689287282
3878	0.1689221866
3879	0.1689153762
3880	0.168911132
3881	0.1689098106
3882	0.1689073129
3883	0.1689049888
3884	0.1689015045
3885	0.1688984157
3886	0.1688962376
3887	0.168895233
3888	0.1688873983
3889	0.168886655
3890	0.1688845404
3891	0.1688830133
3892	0.1688772995
3893	0.1688728735
3894	0.168871376
3895	0.1688658217
3896	0.1688653654
3897	0.1688612369
3898	0.1688565785
3899	0.1688536582
3900	0.1688423295
3901	0.1688379541
3902	0.1688308604
3903	0.1688221541
3904	0.1688176246
3905	0.1688136944
3906	0.1688127796
3907	0.168805484
3908	0.168801652
3909	0.1687967073
3910	0.1687944429
3911	0.1687866893
3912	0.1687750669
3913	0.168765038
3914	0.168761896
3915	0.1687551841
3916	0.1687498361
3917	0.1687475705
3918	0.1687416804
3919	0.1687407796
3920	0.1687393972
3921	0.1687349455
3922	0.1687302366
3923	0.168725904
3924	0.1687221195
3925	0.1687182432
3926	0.1687157242
3927	0.1687085262
3928	0.1686985318
3929	0.1686945779
3930	0.1686930199
3931	0.1686899655
3932	0.1686880988
3933	0.1686825753
3934	0.1686783962
3935	0.1686774877
3936	0.1686734274
3937	0.1686669021
3938	0.1686626949
3939	0.1686592987
3940	0.168656114
3941	0.1686535792
3942	0.1686527265
3943	0.1686510841
3944	0.1686434346
3945	0.1686346904
3946	0.1686285915
3947	0.1686271057
3948	0.1686239021
3949	0.1686195006
3950	0.1686110177
3951	0.1686101718
3952	0.1686060599
3953	0.1686026916
3954	0.1685958772
3955	0.1685910485
3956	0.1685847543
3957	0.1685812672
3958	0.168579502
3959	0.1685740437
3960	0.1685721766
3961	0.1685666715
3962	0.1685660158
3963	0.1685587012
3964	0.1685530847
3965	0.1685504479
3966	0.1685443779
3967	0.1685405142
3968	0.1685360256
3969	0.1685342566
3970	0.1685302842
3971	0.1685293563
3972	0.1685194521
3973	0.168513768
3974	0.1685078951
3975	0.1685040879
3976	0.1685036074
3977	0.1684974166
3978	0.1684957914
3979	0.1684912146
3980	0.1684817474
3981	0.1684783841
3982	0.1684699178
3983	0.168466247
3984	0.1684612341
3985	0.1684564546
3986	0.1684519929
3987	0.1684433911
3988	0.1684386392
3989	0.1684368767
3990	0.1684296828
3991	0.1684262217
3992	0.168422288
3993	0.1684185544
3994	0.1684180106
3995	0.1684175779
3996	0.1684130143
3997	0.1684098913
3998	0.1684052764
3999	0.1684028592
4000	0.1683931953
4001	0.1683878382
4002	0.1683844567
4003	0.1683811626
4004	0.1683696728
4005	0.1683616152
4006	0.1683566864
4007	0.1683531438
4008	0.1683483719
4009	0.168344152
4010	0.1683411932
4011	0.1683347914
4012	0.1683312504
4013	0.1683262069
4014	0.1683225397
4015	0.1683144653
4016	0.1683121486
4017	0.1683004215
4018	0.1682951402
4019	0.1682869114
4020	0.1682838093
4021	0.1682788372
4022	0.1682731679
4023	0.1682653991
4024	0.1682622702
4025	0.1682597431
4026	0.168256949
4027	0.1682493547
4028	0.1682479593
4029	0.1682419224
4030	0.1682363456
4031	0.1682295522
4032	0.1682267192
4033	0.1682255942
4034	0.1682249801
4035	0.168219893
4036	0.1682177716
4037	0.168211031
4038	0.1682090494
4039	0.1682036622
4040	0.1681927383
4041	0.1681875851
4042	0.1681857372
4043	0.1681789311
4044	0.1681714113
4045	0.1681694716
4046	0.1681645355
4047	0.16815717
4048	0.1681492898
4049	0.1681485616
4050	0.1681458568
4051	0.1681375122
4052	0.168134552
4053	0.1681305857
4054	0.1681290947
4055	0.1681277476
4056	0.1681271608
4057	0.1681191349
4058	0.1681137021
4059	0.1681107346
4060	0.1681066351
4061	0.1681048738
4062	0.1680990983
4063	0.1680924818
4064	0.1680910096
4065	0.1680855341
4066	0.1680800617
4067	0.1680755752
4068	0.1680715539
4069	0.1680678105
4070	0.1680633927
4071	0.1680620505
4072	0.1680567397
4073	0.1680555674
4074	0.1680532403
4075	0.1680446417
4076	0.1680420956
4077	0.1680376495
4078	0.1680365574
4079	0.1680289011
4080	0.1680186415
4081	0.1680074783
4082	0.1680063941
4083	0.1680027513
4084	0.1679999099
4085	0.1679977724
4086	0.1679852052
4087	0.1679813205
4088	0.1679804691
4089	0.1679769679
4090	0.1679739888
4091	0.1679716288
4092	0.1679704334
4093	0.1679660031
4094	0.1679573385
4095	0.1679539405
4096	0.1679474593
4097	0.1679469556
4098	0.1679390226
4099	0.1679354049
4100	0.1679314667
4101	0.1679239935
4102	0.1679206743
4103	0.1679193323
4104	0.1679129071
4105	0.167906261
4106	0.1679053783
4107	0.1678983327
4108	0.1678934987
4109	0.1678875353
4110	0.1678792089
4111	0.1678725712
4112	0.1678629939
4113	0.1678625876
4114	0.1678582495
4115	0.1678555486
4116	0.1678444668
4117	0.1678406173
4118	0.1678327779
4119	0.1678293967
4120	0.1678288382
4121	0.1678209192
4122	0.1678178462
4123	0.1678166828
4124	0.1678085996
4125	0.1678002374
4126	0.1677992621
4127	0.1677944637
4128	0.1677939015
4129	0.167785858
4130	0.1677829176
4131	0.16777734
4132	0.1677722561
4133	0.1677640703
4134	0.1677566093
4135	0.1677490484
4136	0.1677441583
4137	0.1677421642
4138	0.1677407799
4139	0.1677401497
4140	0.1677357077
4141	0.167734618
4142	0.1677280339
4143	0.1677239059
4144	0.1677168563
4145	0.167706416
4146	0.1677031433
4147	0.1676939229
4148	0.1676833843
4149	0.1676782384
4150	0.1676746496
4151	0.1676677094
4152	0.1676614381
4153	0.1676583037
4154	0.1676556618
4155	0.1676505089
4156	0.1676463069
4157	0.1676417366
4158	0.1676411691
4159	0.1676370278
4160	0.1676366333
4161	0.1676290659
4162	0.1676254224
4163	0.1676223526
4164	0.1676125543
4165	0.1676059117
4166	0.1675991291
4167	0.1675933888
4168	0.1675886998
4169	0.1675808667
4170	0.1675777492
4171	0.167572647
4172	0.1675674402
4173	0.1675622506
4174	0.167557006
4175	0.167549088
4176	0.1675461057
4177	0.1675414721
4178	0.167533609
4179	0.1675298308
4180	0.1675224005
4181	0.167516332
4182	0.1675125976
4183	0.1675089928
4184	0.1675059329
4185	0.1674973721
4186	0.1674952635
4187	0.1674937198
4188	0.1674929444
4189	0.1674831708
4190	0.1674759805
4191	0.1674740347
4192	0.1674663984
4193	0.1674630409
4194	0.1674595514
4195	0.1674509344
4196	0.1674471484
4197	0.1674372403
4198	0.1674335191
4199	0.1674289359
4200	0.1674237933
4201	0.1674233264
4202	0.1674225625
4203	0.1674143308
4204	0.1674055696
4205	0.1673978087
4206	0.1673936443
4207	0.1673904073
4208	0.1673870314
4209	0.1673852079
4210	0.1673773447
4211	0.1673698825
4212	0.1673685676
4213	0.1673603002
4214	0.1673528079
4215	0.1673494613
4216	0.1673463061
4217	0.1673407318
4218	0.1673365941
4219	0.1673250016
4220	0.1673225762
4221	0.1673196611
4222	0.1673169678
4223	0.1673098459
4224	0.1673070777
4225	0.1672979007
4226	0.167296986
4227	0.1672927108
4228	0.1672871542
4229	0.1672836118
4230	0.1672797821
4231	0.1672747428
4232	0.1672734823
4233	0.1672700531
4234	0.1672636883
4235	0.1672572008
4236	0.167254892
4237	0.1672491096
4238	0.1672435928
4239	0.167238476
4240	0.1672327909
4241	0.1672309636
4242	0.1672256134
4243	0.1672219356
4244	0.1672183943
4245	0.1672178134
4246	0.1672137146
4247	0.1672112152
4248	0.1672049888
4249	0.1671968873
4250	0.167192661
4251	0.167184872
4252	0.1671827476
4253	0.1671778667
4254	0.1671750148
4255	0.1671715717
4256	0.1671684377
4257	0.1671648417
4258	0.1671583006
4259	0.1671554971
4260	0.1671503628
4261	0.1671499608
4262	0.1671447199
4263	0.1671403998
4264	0.1671370547
4265	0.1671318894
4266	0.1671225794
4267	0.1671180425
4268	0.1671145072
4269	0.1671135291
4270	0.1671092242
4271	0.1671036886
4272	0.1670925316
4273	0.1670903648
4274	0.1670866888
4275	0.1670807063
4276	0.1670786573
4277	0.1670716034
4278	0.1670663562
4279	0.1670606805
4280	0.1670549038
4281	0.1670479595
4282	0.1670447251
4283	0.167044346
4284	0.167040711
4285	0.16703411
4286	0.1670304599
4287	0.1670272927
4288	0.1670220116
4289	0.1670199487
4290	0.167015343
4291	0.1670092138
4292	0.1670070125
4293	0.1670014425
4294	0.1669978167
4295	0.1669882949
4296	0.1669814439
4297	0.1669790007
4298	0.1669682367
4299	0.1669626637
4300	0.166955635
4301	0.1669528787
4302	0.166942025
4303	0.1669404513
4304	0.1669382322
4305	0.1669344401
4306	0.1669270022
4307	0.1669194697
4308	0.1669170622
4309	0.1669143002
4310	0.166905295
4311	0.1669008332
4312	0.1668980921
4313	0.1668920207
4314	0.1668916142
4315	0.1668863411
4316	0.1668838287
4317	0.1668771271
4318	0.1668728647
4319	0.1668684812
4320	0.1668645457
4321	0.1668602727
4322	0.1668568227
4323	0.1668529391
4324	0.1668489186
4325	0.1668400941
4326	0.1668333711
4327	0.1668319238
4328	0.166829312
4329	0.1668272921
4330	0.1668232845
4331	0.1668203284
4332	0.1668153487
4333	0.1668093886
4334	0.1668049297
4335	0.1668010666
4336	0.1667965572
4337	0.1667919636
4338	0.1667881901
4339	0.1667878099
4340	0.1667783722
